;X001_Name;X002_Street;X003_PEastcode;X004_City;X006_Country;X010_Lon;X011_Lat;X012_NoRooms;X014_CheckIn;X016_MultiLang;X022_ConfOrMeetingRooms;X025_Pool;X026_RestaurantOrCafe;X027_Fitnesscenter;X029_FreeInternet;X035_BarOrLounge;X040_FreeParking;X046_PayOptions;X052_RoomService;X055_Minibar;X098_DistanceSerraDeTramuntana;X099_DistanceCathedralLeSeu;X100_DistanceAlcudiaOldTown;X102_DistanceToBeach;X103LocationBeach
186;Son Julia Country House Hotel;Crta de S'arenal a Llucmajor S/N;7620;Llucmajor;Spain;2,868577;39,48397;25;3:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;TRUE;33,32990482;21,08600526;46,34334109;10,26210602;West
196;Eix Alcudia Hotel - Adults Only;Calle Teodoro Canet 43;7400;Port d'Alcudia;Spain;3,133249;39,84369;210;2:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;TRUE;61,268165;51,64454197;1,470453645;0,240227278;East
198;Blue Bay Hotel;Camino Vecinal Genova San Agustin 30;7015;Cala Major;Spain;2,59845;39,55232;112;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;8,979947671;4,525024443;55,78604692;0,241656453;West
200;THB Sur Mallorca;Plaza Cristobal Colon s/n;7638;#NV;Spain;2,986318;39,31837;198;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;50,94944777;40,12793776;60,51731761;#NV;West
201;SENTIDO Pula Suites Hotel Golf & Spa;Predio de Pula;7550;Son Servera;Spain;3,37451;39,64416;68;1:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;Visa; MasterCard;TRUE;FALSE;75,03419984;62,81876264;31,74321524;2,608579257;South
203;Be Live Adults Only CEasta Palma;C/Guillen Diaz Playa 2;7015;Cala Major;Spain;2,60605;39,55291;143;3:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;TRUE;TRUE;9,561640969;3,899606105;55,22734386;0,045611605;West
204;Vell Mari Hotel & Resort;Carretera Arta-Alcudia 127;7458;#NV;Spain;3,158591;39,75737;211;1:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; Visa;FALSE;FALSE;59,43902306;48,54889702;11,10035766;#NV;East
206;Hotel Eden;Es Traves 26;7108;Soller;Spain;2,697046;39,79527;152;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;28,8962582;25,68198149;36,74520735;0,039689905;North
208;Hotel HSM Atlantic Park Hotel;Calle Calderon de la Barca 2;7182;Magaluf;Spain;2,528232;39,504;242;12:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; Visa;FALSE;FALSE;9,088241406;12,41248786;63,82706745;0,448325879;West
211;HM Tropical;Carrer Marbella 16;7610;Playa de Palma;Spain;2,731835;39,52815;165;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;20,65470894;8,430722564;49,09511123;0,036744854;West
215;Hotel Armadams;Marques de la Cenia 34;7014;Palma de Mallorca;Spain;2,630398;39,56884;73;2:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;TRUE;FALSE;11,14988089;1,479961205;52,49563052;2,359159782;West
219;Sol House Trinidad;C/ Cala Blanca 2;7181;Magaluf;Spain;2,533376;39,50781;375;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; American Express; JCB International; Visa;FALSE;FALSE;8,805515341;11,80953491;63,21936469;0,152368373;West
220;Son Cosmet;Ctra Campos-Sa Rapita km 2;7630;Campos;Spain;2,93136;39,36501;10;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;American Express; Visa; MasterCard;FALSE;FALSE;44,12220458;33,136644;56,60354839;2,096351249;Center
223;Hotel Son Sant Jordi;Calle Sant Jordi 29;7460;Pollenca;Spain;3,01801;39,87928;8;7:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;55,05132909;46,94842767;9,256662622;5,235672754;North
225;Hotel Sa Torre de Santa Eugenia;Carretera Santa Maria-Sencelles Km.7;7142;Santa Eugenia;Spain;2,848155;39,63412;5;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; Visa;TRUE;FALSE;30,20804632;18,71043079;33,69005326;15,42703401;Center
228;Aparthotel Ferrer Maristany;Calle Madre Perla 1;7410;Port d'Alcudia;Spain;3,13037;39,84251;55;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;60,98972795;51,36899479;1,413414399;0,149905704;East
236;Inturotel Cala Azul Garden;Calle S'Espalmador s/n;7660;Cala d'Or;Spain;3,236411;39,3793;126;1:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;66,97320934;54,65908682;53,55657132;0,151082939;South
238;UR Mision de San Miguel;Can Macanet 1A;7003;Palma de Mallorca;Spain;2,651402;39,57444;32;3:00 PM;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;American Express; Visa; MasterCard;TRUE;TRUE;12,87075457;0,857880594;50,6890546;1,258124598;West
240;La Reserva Rotana;Cami de Bendris km 3;7500;Manacor;Spain;3,201998;39,5756;22;1:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;TRUE;FALSE;59,99562296;47,49899803;31,59266622;11,23671741;Center
247;Hotel Capri;Passeig Anglada Camarassa 69;7470;Port de Pollenca;Spain;3,084386;39,90845;30;1:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard; Maestro; EC Card;TRUE;TRUE;61,53276669;53,19964588;6,907461962;0,49929754;East
249;Hotel Ca'n Bonico;Plaza San Bartolome 8;7640;Ses Salines;Spain;3,106527;39,39214;28;3:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;TRUE;56,05567223;43,91405039;51,22574337;7,560507382;West
250;Can Verdera;Carrer Toros 1 07109;7109;Fornalutx;Spain;2,740098;39,78201;11;2:00 PM;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;FALSE;FALSE;30,07354354;25,13595765;33,45328702;3,940201794;North
251;Fornalutx Petit Hotel;C/ Alba 22;7109;Fornalutx;Spain;2,741424;39,78214;8;12:00 PM;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;MasterCard; Visa;FALSE;FALSE;30,16115439;25,18558536;33,33987104;4,043781858;North
254;Hotel Palladium;Paseo Mallorca 40;7012;Palma de Mallorca;Spain;2,644648;39,57529;53;12:00 PM;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;TRUE;TRUE;12,28686572;0,921173253;51,09014149;1,649855852;West
255;Hotel Samos;Avenida S'Olivera 12;7181;Magaluf;Spain;2,532982;39,50871;417;2:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;8,699963308;11,78190821;63,18528925;0,232755061;West
257;Intertur Aparthotel Hawaii Torrenova;C/ Torrenova 3-5;7181;Palmanova;Spain;2,542653;39,51246;170;3:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;8,609211815;10,86128232;62,27393671;0,197350331;West
258;Prinsotel La Pineda;Calle Castellets 72;7590;Cala Ratjada;Spain;3,458515;39,71459;39;2:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; Visa;TRUE;FALSE;83,16897172;71,29582893;32,66796972;0,537929379;South
260;Hotel Sur;Paseo Maritimo 25;7559;Cala Bona;Spain;3,390833;39,61267;102;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;Visa; MasterCard; Maestro;FALSE;TRUE;76,21256328;63,84680548;35,28281763;0,075633693;South
261;Hotel Serrano Palace;Playa Son Moll S/N;7590;Cala Ratjada;Spain;3,455793;39,7069;151;6:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;MasterCard; American Express; Visa;TRUE;FALSE;82,79799815;70,88101184;32,87793533;0,102894111;South
264;Son Corb Boutique Hotel;Cami de sa Punta Rotja s/n;7559;Son Servera;Spain;3,385366;39,62048;22;2:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; Visa;TRUE;FALSE;75,78318238;63,45149897;34,32045208;0,977215524;South
278;Can Tem;Carrer Esglesia 14;7400;Alcudia;Spain;3,120198;39,85251;4;2:00 PM;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;MasterCard; Visa;FALSE;FALSE;60,76106117;51,34884388;0,087437762;1,137815125;East
279;Rei Del Mediterrani;Calle Crauer No 14;7458;Playa de Muro;Spain;3,108752;39,81429;242;1:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; Visa;TRUE;FALSE;57,9198068;48,04489392;4,426600656;0,685596023;East
284;Hotel & Spa Ferrer Janeiro;Avenida Diagonal 41;7458;Ca'n Picafort;Spain;3,16727;39,75954;211;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;MasterCard; Visa; American Express;FALSE;FALSE;60,21856757;49,32176562;11,1110191;0,208981681;East
287;BQ Apolo Hotel;Calle Miguel Massuti 28;7610;Can Pastilla;Spain;2,71152;39,53597;144;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;18,73671805;6,49289727;49,66725757;0,125588713;West
289;Sol Cala d'Or Apartamentos;Els Revells;7660;Cala d'Or;Spain;3,232272;39,3764;150;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;American Express; Visa; MasterCard;FALSE;FALSE;66,75071042;54,45687406;53,80951609;0,275383782;South
290;Be Smart Alea;Jose Ma Cuadrado 4;7600;El Arenal;Spain;2,754092;39,49725;110;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;23,65309172;11,99853254;50,47187979;0,517857503;West
295;Universal Hotel Lido Park;Calle Jose Guevara 4;7160;Peguera;Spain;2,459038;39,53388;266;12:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; Visa;FALSE;FALSE;6,576216844;16,57438402;66,79076102;0,055253407;West
297;Hotel Helios Mallorca;C/ Carabela 7;7610;Can Pastilla;Spain;2,725;39,53361;305;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard; Maestro;FALSE;FALSE;19,91922801;7,6188342;49,05143822;0,120270579;West
299;Sa Cabana Hotel Rural & Spa;Carretera Palma-Alcudia Km 19900;7330;Consell;Spain;2,824227;39,67669;25;2:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;TRUE;TRUE;29,50662083;19,40048079;32,03742723;16,86289778;Center
306;Sol Lunamar Apartments;Avda Cas Saboners 8;7181;Palmanova;Spain;2,535814;39,51449;143;4:00 PM;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;8,175618011;11,23150466;62,60304983;0,169228856;West
308;Aya Hotel;Carretera Arenal 60;7600;Playa de Palma;Spain;2,749364;39,51066;145;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;TRUE;TRUE;22,71080733;10,7579889;49,56980699;0,03488015;West
311;BelleVue Lagomonte;Estany Petit 8;7410;Port d'Alcudia;Spain;3,107323;39,83458;272;1:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;58,83995044;49,26531528;2,356084439;1,045164543;East
312;Mar Calma Hotel;Carretera Formentor 17;7470;Port de Pollenca;Spain;3,08242;39,90707;20;1:00 PM;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;TRUE;TRUE;61,30716073;52,97277676;6,84996103;0,298653523;East
322;Grupotel Nilo & Spa;C/ Malgrats 9;7160;Peguera;Spain;2,449935;39,53895;150;1:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Diners Club Card; Discover Card; JCB International; Visa;TRUE;TRUE;6,60919489;17,2228332;67,15533935;0,169993112;West
329;Hesperia Villamil;Bulevar de Peguera 66;7160;Peguera;Spain;2,453078;39,53756;125;2:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;TRUE;FALSE;6,550919326;16,98771186;67,00704791;0,077818203;West
332;Vincci Bosc de Mar;Avinguda Cala Agulla 120;7590;Cala Ratjada;Spain;3,458429;39,71965;237;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;83,25936313;71,41737305;32,39957875;0,321541869;South
333;Hoposa Niu Hotel;C/ Cales Barques 5;7469;Cala San Vincente;Spain;3,055229;39,92112;24;2:00 PM;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;60,3965076;52,52540695;9,420476658;0,024331675;North
334;Plaza Beach;Plaza Santa Ponsa 2;7180;Santa Ponsa;Spain;2,482637;39,51479;55;2:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;TRUE;7,767837275;15,29027689;66,27540384;0,191357937;West
338;Hotel whala!balmes;Bellamar 7;7610;Can Pastilla;Spain;2,716696;39,5356;120;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;19,17416499;6,89224746;49,38570678;0,113654346;West
340;Hotel Zhero;Carretera Palma-Andratx 6;7181;#NV;Spain;2,596452;39,54786;39;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;9,026285514;4,88296065;56,22158204;#NV;West
345;Smartline Panoramic Hotel;C/ Maria Antonia Salva 2 (Es Morer Vermell);7409;Alcudia;Spain;3,12163;39,86212;163;2:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;61,39655423;52,10763142;1,014838233;0,102584029;East
346;Universal Hotel Romantica;Calle Carabela 4;7638;Colonia de Sant Jordi;Spain;2,985796;39,3224;245;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;50,65442701;39,78725869;60,08630603;0,089216534;West
350;Balear;Avda Bartolome Riutort 18;7610;Can Pastilla;Spain;2,717313;39,53599;54;2:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;MasterCard; American Express; Diners Club Card; Visa;FALSE;FALSE;19,21306431;6,915809352;49,31776248;0,150248989;West
351;Hotel Lemar;Carrer Bonanca 1;7638;Colonia de Sant Jordi;Spain;2,997017;39,31655;89;2:00 PM;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;51,81743488;40,93563418;60,54852168;0,062405578;West
352;Hotel Globales Santa Ponsa Park;Calle Puig des Teix 3;7180;Santa Ponsa;Spain;2,483195;39,51688;269;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;MasterCard; Visa;FALSE;FALSE;7,530727455;15,15851402;66,10393197;0,180992116;West
354;Universal Hotel Castell Royal;Avenida CEasta y Llobera s/n;7589;Canyamel;Spain;3,441197;39,6577;126;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard;FALSE;FALSE;80,85342452;68,67661148;34,91669812;0,024530064;South
356;Protur Atalaya Apartamentos;Calle Sol Naixent S/N;7560;Cala Millor;Spain;3,382608;39,60063;120;1:00 PM;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;75,46927659;63,05748547;35,86491149;0,223450597;South
358;Es Baulo Petit Hotel;Avda. Margalida 28;7458;Ca'n Picafort;Spain;3,159204;39,75956;70;3:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;59,5673897;48,70174575;10,88317382;0,778978581;East
360;Hotel Casablanca;Via Rey Sancho 6;7180;Santa Ponsa;Spain;2,482667;39,51383;87;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;7,871670611;15,32903022;66,33415286;0,203495946;West
361;Grupotel Acapulco Playa;C/CEasta Brava 2;7610;Playa de Palma;Spain;2,739329;39,52182;143;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; American Express; Visa;TRUE;FALSE;21,48243497;9,347977605;49,18808278;0,0522132;West
366;CLUB CALIMERA Es Talaial;Avenida es Fortii 20;7660;Cala d'Or;Spain;3,228342;39,36412;249;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;Visa; MasterCard; Maestro;FALSE;FALSE;66,92360582;54,69958028;55,09608409;0,176450748;South
368;Cupidor;Carretera Capdella 4;7160;Peguera;Spain;2,453452;39,53843;24;8:00 AM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard; Maestro;FALSE;FALSE;6,455925031;16,93759724;66,92895041;0,171902605;West
370;Santuari de Lluc;Placa dels Peregrins 1;7315;Escorca;Spain;2,88438;39,82191;120;3:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard; Maestro;FALSE;FALSE;42,13130754;34,79068928;20,4830725;7,089505492;North
378;Hotel HSM Maria Luisa;Calle Caldentey15;7181;Portals Nous;Spain;2,578308;39,53571;118;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;8,428513386;6,894701244;58,27659239;0,237159363;West
380;Ca'n Moragues;C/ Pou Nou 12 E;7570;Arta;Spain;3,350702;39,69544;8;12:00 PM;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;MasterCard; Visa;FALSE;FALSE;73,72584383;61,83650108;26,29398249;7,206292313;Center
381;Rodes;Av. Bartomeu Riutort 51;7610;Can Pastilla;Spain;2,722457;39,53391;39;12:00 AM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa; Discover Card; JCB International;FALSE;FALSE;19,70062125;7,413097697;49,17768983;0,023131879;West
384;Grupotel Taurus Park;Avenida America 7;7600;Playa de Palma;Spain;2,752537;39,51336;341;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Diners Club Card; Visa;FALSE;FALSE;22,86129813;10,81027883;49,16519883;0,413761389;West
385;Portals Hills Boutique Hotel;Calle Segui 4;7181;Portals Nous;Spain;2,572675;39,53773;31;12:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;TRUE;TRUE;7,912546413;7,20902994;58,52562183;0,501296468;West
386;Hotel Riu Festival;C/ Camino de las Maravillas s/n;7610;Playa de Palma;Spain;2,746617;39,5193;204;3:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Diners Club Card; Visa;FALSE;FALSE;22,16390246;10,02536484;48,98880179;0,350289352;West
392;Sant Francesc Hotel Singular;Plaza Sant Francesc 5;7001;Palma de Mallorca;Spain;2,652592;39,56894;42;3:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; JCB International; Visa;TRUE;TRUE;13,03278842;0,467465497;50,9858868;0,673324898;West
395;Martinez Apartments;Calle Calvia 3;7181;Palmanova;Spain;2,540255;39,52691;13;12:00 PM;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;MasterCard; Visa;FALSE;FALSE;7,075403891;10,23191037;61,47286418;0,23660717;West
404;Aparthotel Cap de Mar;Paseo Maritimo 5;7559;Cala Bona;Spain;3,390183;39,61113;74;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;American Express; Visa; MasterCard;FALSE;FALSE;76,15062956;63,77873108;35,37654194;0,182593863;South
410;Cap Vermell Beach Hotel;Plaza Pins de Ses Vegues 1;7589;Canyamel;Spain;3,443483;39,65767;10;2:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;MasterCard; American Express; Visa;TRUE;FALSE;81,04773981;68,86973046;35,07196092;0,022296175;South
411;Grupotel Playa de Palma Suites & Spa;Cami De Ca Na Gabriela 27-29;7600;Playa de Palma;Spain;2,7537;39,51192;97;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;MasterCard; American Express; Diners Club Card; Visa;FALSE;FALSE;23,00982967;10,98230196;49,22482333;0,4299005;West
415;Innside Palma Center;Font i Monteros 23;7003;Palma de Mallorca;Spain;2,650134;39,57737;101;2:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;TRUE;TRUE;12,7416236;1,139384652;50,57642643;1,600346964;West
419;Son Boronat;Cami de Son Boronat 33;7184;Calvia;Spain;2,538166;39,56583;7;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;Visa; MasterCard; Maestro;FALSE;FALSE;3,680126614;9,372299509;59,1656556;4,238625721;Center
420;Hotel Agua Beach;Paseo del Mar 24;7181;Palmanova;Spain;2,554872;39,69887;107;3:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; Visa;FALSE;FALSE;13,64360067;16,63229121;51,29198568;16,83742917;West
421;Capricho;Sa Serreta 5;7590;Cala Ratjada;Spain;3,461945;39,71339;46;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;American Express; Visa; MasterCard; Maestro;FALSE;FALSE;83,43536222;71,55174214;32,98937994;0,257740988;South
427;Hotel Leon de Sineu;C/ Dels Bous 129 07510;7510;Sineu;Spain;3,011278;39,64474;8;3:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;MasterCard; American Express; Discover Card; Visa;TRUE;FALSE;44,16719432;32,30535072;24,96835836;18,24278273;Center
428;Hotel Rocamar;Juan Sebastian Elcano 34-38;7659;Cala Figuera;Spain;3,17186;39,3295;42;4:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard;FALSE;FALSE;64,04607381;52,17504427;58,33411898;2,129306745;South
431;Dalt Muntanya;Ctra. Bunyola-Orient km.10;7349;#NV;Spain;2,760301;39,734;18;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; Visa;FALSE;FALSE;27,76563792;20,88361082;33,51522203;#NV;Center
434;Aparthotel Aquasol;C/ Pinzones 61;7181;Palmanova;Spain;2,533302;39,51748;132;1:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;TRUE;FALSE;7,788645778;11,24818708;62,57550425;0,286536068;West
438;THB Cala Lliteras;Avda. Cala Lliteras 9;7590;Cala Ratjada;Spain;3,457035;39,71013;201;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;82,96119413;71,06243387;32,79437433;0,34990318;South
440;Amoros;C/ Ses Llegitimes 37;7590;Cala Ratjada;Spain;3,458497;39,71032;75;1:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;TRUE;83,08794088;71,1890008;32,89345587;0,245914826;South
444;HSM Regana;Avda Cala Agulla S/N;7590;Cala Ratjada;Spain;3,457989;39,71996;127;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;83,22845345;71,38882382;32,35035827;0,27437572;South
446;Hotel Sabina Playa;Calle Es Rafal 4;7560;Cala Millor;Spain;3,38783;39,60621;132;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;Visa; MasterCard;TRUE;FALSE;75,93161371;63,54054238;35,66528616;0,442470342;South
450;Hotel Delfin Mar;Rei Sanxo 11;7180;Santa Ponsa;Spain;2,481481;39,51308;89;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;American Express; Visa; MasterCard; Maestro;FALSE;FALSE;7,974544302;15,45513885;66,46520902;0,142661274;West
452;BQ Amfora Beach Hotel;c/ Volanti 9;7610;Can Pastilla;Spain;2,71485;39,53692;126;2:00 PM;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;MasterCard; Visa;FALSE;FALSE;18,98180096;6,681432701;49,3916739;0,25744953;West
453;Grupotel Montecarlo;C/ Jovellanos 2;7458;Ca'n Picafort;Spain;3,146622;39,76785;169;2:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;58,86393378;48,15389195;9,711342845;0,338582783;East
